db_id,url,merchant_name,id,name,amount,rollover,bonus_fixed,min_withdraw,max_withdraw,withdraw_to_bonus_ratio,min_topup,max_topup,transaction_type,balance,bonus,bonus_random,reset,refer_link,is_auto_claim,is_vip_only,has_loss_requirement,has_topup_requirement,loss_req_percent,loss_req_amount,topup_req_amount,claim_type,raw_claim_config,raw_claim_condition,created_at
,https://fuckfuck.app,FUCKFUCK,459932,PokiesDream Invitation,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.00,None,,,,,,,,,,,"{""displayDescriptionOnly"":""0"",""displayAngpaoText"":""0""}",DEPOSIT,
,https://fuckfuck.app,FUCKFUCK,235111,Daily Rollover Rebate,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,1.00,None,DAILY,,,,,,,,,,"{""customBonus"":""rollcomm"",""creditLessThan"":0.1,""startDate"":""2025-04-20"",""rate"":{""ANY"":{""ANY"":[1,0,0]}},""displayDescriptionOnly"":""0"",""displayAngpaoText"":""0"",""claimTime"":""N=02,N=03,N=04,N=05,N=06,N=07,H=02,H=03,H=04,H=05,H=06,H=07,H=08,H=09,H=10,H=11,H=12,H=13,H=14,H=15,H=16,H=17,H=18,H=19,H=20,H=21,H=22,H=23""}",CUSTOM,
,https://fuckfuck.app,FUCKFUCK,444456,Weekly Commission,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,5.00,None,WEEKLY,,,,,,,,,,"{""customBonus"":""commissionweek"",""startDate"":""2025-04-24"",""displayDescriptionOnly"":""1""}",CUSTOM,
,https://fuckfuck.app,FUCKFUCK,235110,Weekly Winlose Rebate,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,5.00,None,WEEKLY,,,,,,,,,,"{""customBonus"":""rebate"",""lose"":5,""win"":0,""days"":7,""displayDescriptionOnly"":""0"",""creditLessThan"":0.1,""startDate"":""2024-05-09"",""claimTime"":""N=01"",""displayAngpaoText"":""0""}",CUSTOM,
,https://fuckfuck.app,FUCKFUCK,461999,Treasure Booongo 95%,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,,,95.00,None,DAILY,,,,,,,,,,"{""displayDescriptionOnly"":""0""}",DEPOSIT,
,https://fuckfuck.app,FUCKFUCK,235100,Daily First Deposit 20%,0.0,0.0,0.0,0.0,0.0,,50.0,0.0,,,20.00,None,DAILY,,,,,,,,,,,DEPOSIT,
,https://fuckfuck.app,FUCKFUCK,235094,Daily Free Coins,0.0,0.0,0.0,100.0,20.0,,0.0,0.0,,,0.00,"{'min': 2, 'max': 8}",DAILY,,,,,,,,,,"{""creditLessThan"":0.1,""mobileAppOnly"":""0"",""walletId"":1,""changeGameId"":1}",FREE,
,https://fuckfuck.app,FUCKFUCK,235097,Daily Social Free,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""customBonus"":""manual"",""creditLessThan"":0.10,""walletId"":1,""changeGameId"":1}",CUSTOM,
,https://fuckfuck.app,FUCKFUCK,235096,Referral Bonus,0.0,0.0,0.0,0.0,0.0,,30.0,0.0,,,30.00,None,,,,,,,,,,,"{""customBonus"":""downlinefirstdeposit"",""creditLessThan"":0.50,""startDate"":""2023-07-29""}",CUSTOM,
,https://fuckfuck.app,FUCKFUCK,235095,New Share Bonus,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,,,,,,,,,,,"{""customBonus"":""sharebonus"",""creditLessThan"":0.10,""startDate"":""2023-07-29"",""walletId"":1,""changeGameId"":1}",CUSTOM,
,https://fuckfuck.app,FUCKFUCK,235098,5% Unlimited,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,,5.00,None,,,,,,,,,,,,DEPOSIT,
,https://fuckfuck.app,FUCKFUCK,235099,10% Unlimited,0.0,0.0,0.0,0.0,0.0,,30.0,0.0,,,10.00,None,,,,,,,,,,,,DEPOSIT,
,https://fuckfuck.app,FUCKFUCK,235102,Daily 1st Red Packet,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":100,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://fuckfuck.app,FUCKFUCK,235103,Daily 2nd Red Packet,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":200,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://fuckfuck.app,FUCKFUCK,235104,Daily 3rd Red Packet,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":500,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://fuckfuck.app,FUCKFUCK,235105,Daily 4th Red Packet,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":1000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://fuckfuck.app,FUCKFUCK,235106,Daily 5th Red Packet,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":2000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://fuckfuck.app,FUCKFUCK,235107,Weekly Deposit AUD1000,0.0,0.0,69.99,0.0,0.0,0.0,0.0,0.0,,,0.00,None,WEEKLY,,,,,,,,,,"{""depositTargetAmount"":1000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://fuckfuck.app,FUCKFUCK,235108,Weekly Deposit AUD1500,0.0,0.0,79.99,0.0,0.0,0.0,0.0,0.0,,,0.00,None,WEEKLY,,,,,,,,,,"{""depositTargetAmount"":1500,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""mobileAppOnly"":""0"",""walletId"":1,""changeGameId"":1}",FREE,
,https://fuckfuck.app,FUCKFUCK,235109,Weekly Deposit AUD2000,0.0,0.0,99.99,0.0,0.0,0.0,0.0,0.0,,,0.00,None,WEEKLY,,,,,,,,,,"{""depositTargetAmount"":2000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://fuckfuck.app,FUCKFUCK,235101,Birthday Bonus,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,,,,,,,,,,,"{""customBonus"":""manual"",""walletId"":1,""changeGameId"":1,""displayDescriptionOnly"":""1""}",CUSTOM,
,https://drunkspin.com,DRUNKSPIN,459995,PokiesDream Invitation,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.00,None,,,,,,,,,,,"{""displayDescriptionOnly"":""0"",""displayAngpaoText"":""0""}",DEPOSIT,
,https://drunkspin.com,DRUNKSPIN,236013,Daily Rollover Rebate,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.77,None,DAILY,,,,,,,,,,"{""customBonus"":""rollcomm"",""creditLessThan"":0.1,""startDate"":""2025-04-20"",""rate"":{""ANY"":{""ANY"":[0.77,0,0]}},""displayDescriptionOnly"":""0"",""displayAngpaoText"":""0"",""claimTime"":""N=02,N=03,N=04,N=05,N=06,N=07,H=02,H=03,H=04,H=05,H=06,H=07,H=08,H=09,H=10,H=11,H=12,H=13,H=14,H=15,H=16,H=17,H=18,H=19,H=20,H=21,H=22,H=23""}",CUSTOM,
,https://drunkspin.com,DRUNKSPIN,444460,Weekly Commission,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,5.00,None,WEEKLY,,,,,,,,,,"{""customBonus"":""commissionweek"",""startDate"":""2025-04-24"",""displayDescriptionOnly"":""1""}",CUSTOM,
,https://drunkspin.com,DRUNKSPIN,236012,Weekly Winlose Rebate,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,5.77,None,WEEKLY,,,,,,,,,,"{""customBonus"":""rebate"",""lose"":5.77,""win"":0,""days"":7,""displayDescriptionOnly"":""0"",""creditLessThan"":0.1,""startDate"":""2024-05-09"",""claimTime"":""N=01"",""displayAngpaoText"":""0""}",CUSTOM,
,https://drunkspin.com,DRUNKSPIN,236002,Daily First Deposit 20%,0.0,0.0,0.0,0.0,0.0,,50.0,0.0,,,20.00,None,DAILY,,,,,,,,,,,DEPOSIT,
,https://drunkspin.com,DRUNKSPIN,235996,Daily Free Coins,0.0,0.0,0.0,100.0,20.0,,0.0,0.0,,,0.00,"{'min': 1, 'max': 1.8}",DAILY,,,,,,,,,,"{""creditLessThan"":0.1,""mobileAppOnly"":""0"",""walletId"":1,""changeGameId"":1}",FREE,
,https://drunkspin.com,DRUNKSPIN,235999,Daily Social Free,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""customBonus"":""manual"",""creditLessThan"":0.10,""walletId"":1,""changeGameId"":1}",CUSTOM,
,https://drunkspin.com,DRUNKSPIN,235998,Referral Bonus,0.0,0.0,0.0,0.0,0.0,,30.0,0.0,,,30.00,None,,,,,,,,,,,"{""customBonus"":""downlinefirstdeposit"",""creditLessThan"":0.50,""startDate"":""2023-07-29""}",CUSTOM,
,https://drunkspin.com,DRUNKSPIN,235997,New Share Bonus,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,,,,,,,,,,,"{""customBonus"":""sharebonus"",""creditLessThan"":0.10,""startDate"":""2023-07-29"",""walletId"":1,""changeGameId"":1}",CUSTOM,
,https://drunkspin.com,DRUNKSPIN,236000,5% Unlimited,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,,5.00,None,,,,,,,,,,,,DEPOSIT,
,https://drunkspin.com,DRUNKSPIN,236001,10% Unlimited,0.0,0.0,0.0,0.0,0.0,,30.0,0.0,,,10.00,None,,,,,,,,,,,,DEPOSIT,
,https://drunkspin.com,DRUNKSPIN,236004,Daily 1st Red Packet,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":100,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://drunkspin.com,DRUNKSPIN,236005,Daily 2nd Red Packet,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":200,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://drunkspin.com,DRUNKSPIN,236006,Daily 3rd Red Packet,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":500,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://drunkspin.com,DRUNKSPIN,236007,Daily 4th Red Packet,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":1000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://drunkspin.com,DRUNKSPIN,236008,Daily 5th Red Packet,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":2000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://drunkspin.com,DRUNKSPIN,236009,Weekly Deposit AUD1000,0.0,0.0,69.99,0.0,0.0,0.0,0.0,0.0,,,0.00,None,WEEKLY,,,,,,,,,,"{""depositTargetAmount"":1000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://drunkspin.com,DRUNKSPIN,236010,Weekly Deposit AUD1500,0.0,0.0,79.99,0.0,0.0,0.0,0.0,0.0,,,0.00,None,WEEKLY,,,,,,,,,,"{""depositTargetAmount"":1500,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""mobileAppOnly"":""0"",""walletId"":1,""changeGameId"":1}",FREE,
,https://drunkspin.com,DRUNKSPIN,236011,Weekly Deposit AUD2000,0.0,0.0,99.99,0.0,0.0,0.0,0.0,0.0,,,0.00,None,WEEKLY,,,,,,,,,,"{""depositTargetAmount"":2000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://drunkspin.com,DRUNKSPIN,236003,Birthday Bonus,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,,,,,,,,,,,"{""customBonus"":""manual"",""walletId"":1,""changeGameId"":1,""displayDescriptionOnly"":""1""}",CUSTOM,
,https://gunspin9.com,GUNSPIN9,460015,PokiesDream Invitation,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.00,None,,,,,,,,,,,"{""displayDescriptionOnly"":""0"",""displayAngpaoText"":""0""}",DEPOSIT,
,https://gunspin9.com,GUNSPIN9,236402,Daily Rollover Rebate,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.88,None,DAILY,,,,,,,,,,"{""customBonus"":""rollcomm"",""creditLessThan"":0.1,""startDate"":""2025-04-20"",""rate"":{""ANY"":{""ANY"":[0.88,0,0]}},""displayDescriptionOnly"":""0"",""displayAngpaoText"":""0"",""claimTime"":""N=02,N=03,N=04,N=05,N=06,N=07,H=02,H=03,H=04,H=05,H=06,H=07,H=08,H=09,H=10,H=11,H=12,H=13,H=14,H=15,H=16,H=17,H=18,H=19,H=20,H=21,H=22,H=23""}",CUSTOM,
,https://gunspin9.com,GUNSPIN9,444631,Weekly Commission,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,5.00,None,WEEKLY,,,,,,,,,,"{""customBonus"":""commissionweek"",""startDate"":""2025-04-24"",""displayDescriptionOnly"":""1""}",CUSTOM,
,https://gunspin9.com,GUNSPIN9,236401,Weekly Winlose Rebate,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,5.88,None,WEEKLY,,,,,,,,,,"{""customBonus"":""rebate"",""lose"":5.88,""win"":0,""days"":7,""displayDescriptionOnly"":""0"",""creditLessThan"":0.1,""startDate"":""2024-05-09"",""claimTime"":""N=01"",""displayAngpaoText"":""0""}",CUSTOM,
,https://gunspin9.com,GUNSPIN9,236391,Daily First Deposit 20%,0.0,0.0,0.0,0.0,0.0,,50.0,0.0,,,20.00,None,DAILY,,,,,,,,,,,DEPOSIT,
,https://gunspin9.com,GUNSPIN9,236385,Daily Free Coins,0.0,0.0,0.0,100.0,20.0,,0.0,0.0,,,0.00,"{'min': 1, 'max': 1.8}",DAILY,,,,,,,,,,"{""creditLessThan"":0.1,""mobileAppOnly"":""0"",""walletId"":1,""changeGameId"":1}",FREE,
,https://gunspin9.com,GUNSPIN9,236388,Daily Social Free,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""customBonus"":""manual"",""creditLessThan"":0.10,""walletId"":1,""changeGameId"":1}",CUSTOM,
,https://gunspin9.com,GUNSPIN9,236387,Referral Bonus,0.0,0.0,0.0,0.0,0.0,,30.0,0.0,,,30.00,None,,,,,,,,,,,"{""customBonus"":""downlinefirstdeposit"",""creditLessThan"":0.50,""startDate"":""2023-07-29""}",CUSTOM,
,https://gunspin9.com,GUNSPIN9,236386,New Share Bonus,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,,,,,,,,,,,"{""customBonus"":""sharebonus"",""creditLessThan"":0.10,""startDate"":""2023-07-29"",""walletId"":1,""changeGameId"":1}",CUSTOM,
,https://gunspin9.com,GUNSPIN9,236389,5% Unlimited,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,,5.00,None,,,,,,,,,,,,DEPOSIT,
,https://gunspin9.com,GUNSPIN9,236390,10% Unlimited,0.0,0.0,0.0,0.0,0.0,,30.0,0.0,,,10.00,None,,,,,,,,,,,,DEPOSIT,
,https://gunspin9.com,GUNSPIN9,236393,Daily 1st Red Packet,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":100,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://gunspin9.com,GUNSPIN9,236394,Daily 2nd Red Packet,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":200,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://gunspin9.com,GUNSPIN9,236395,Daily 3rd Red Packet,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":500,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://gunspin9.com,GUNSPIN9,236396,Daily 4th Red Packet,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":1000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://gunspin9.com,GUNSPIN9,236397,Daily 5th Red Packet,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":2000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://gunspin9.com,GUNSPIN9,236398,Weekly Deposit AUD1000,0.0,0.0,69.99,0.0,0.0,0.0,0.0,0.0,,,0.00,None,WEEKLY,,,,,,,,,,"{""depositTargetAmount"":1000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://gunspin9.com,GUNSPIN9,236399,Weekly Deposit AUD1500,0.0,0.0,79.99,0.0,0.0,0.0,0.0,0.0,,,0.00,None,WEEKLY,,,,,,,,,,"{""depositTargetAmount"":1500,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""mobileAppOnly"":""0"",""walletId"":1,""changeGameId"":1}",FREE,
,https://gunspin9.com,GUNSPIN9,236400,Weekly Deposit AUD2000,0.0,0.0,99.99,0.0,0.0,0.0,0.0,0.0,,,0.00,None,WEEKLY,,,,,,,,,,"{""depositTargetAmount"":2000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://gunspin9.com,GUNSPIN9,236392,Birthday Bonus,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,,,,,,,,,,,"{""customBonus"":""manual"",""walletId"":1,""changeGameId"":1,""displayDescriptionOnly"":""1""}",CUSTOM,
,https://juzspin.com,JUZSPIN,460021,PokiesDream Invitation,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.00,None,,,,,,,,,,,"{""displayDescriptionOnly"":""0"",""displayAngpaoText"":""0""}",DEPOSIT,
,https://juzspin.com,JUZSPIN,232778,Daily Rollover Rebate,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.77,None,DAILY,,,,,,,,,,"{""customBonus"":""rollcomm"",""creditLessThan"":0.1,""startDate"":""2025-04-20"",""rate"":{""ANY"":{""ANY"":[0.77,0,0]}},""displayDescriptionOnly"":""0"",""displayAngpaoText"":""0"",""claimTime"":""N=02,N=03,N=04,N=05,N=06,N=07,H=02,H=03,H=04,H=05,H=06,H=07,H=08,H=09,H=10,H=11,H=12,H=13,H=14,H=15,H=16,H=17,H=18,H=19,H=20,H=21,H=22,H=23""}",CUSTOM,
,https://juzspin.com,JUZSPIN,444497,Weekly Commission,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,5.00,None,WEEKLY,,,,,,,,,,"{""customBonus"":""commissionweek"",""startDate"":""2025-04-24"",""displayDescriptionOnly"":""1""}",CUSTOM,
,https://juzspin.com,JUZSPIN,232777,Weekly Winlose Rebate,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,5.77,None,WEEKLY,,,,,,,,,,"{""customBonus"":""rebate"",""lose"":5.77,""win"":0,""days"":7,""displayDescriptionOnly"":""0"",""creditLessThan"":0.1,""startDate"":""2024-05-09"",""claimTime"":""N=01"",""displayAngpaoText"":""0""}",CUSTOM,
,https://juzspin.com,JUZSPIN,232779,Welcome Bonus Deposit,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,,88.00,None,,,,,,,,,,,,DEPOSIT,
,https://juzspin.com,JUZSPIN,232780,BOOONGO DEPOSIT BONUS,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,,100.00,None,,,,,,,,,,,,DEPOSIT,
,https://juzspin.com,JUZSPIN,232767,Daily First Deposit 20%,0.0,0.0,0.0,0.0,0.0,,50.0,0.0,,,20.00,None,DAILY,,,,,,,,,,,DEPOSIT,
,https://juzspin.com,JUZSPIN,232761,Daily Free Coins,0.0,0.0,0.0,100.0,20.0,,0.0,0.0,,,0.00,"{'min': 1, 'max': 1.8}",DAILY,,,,,,,,,,"{""creditLessThan"":0.1,""walletId"":1,""changeGameId"":1}",FREE,
,https://juzspin.com,JUZSPIN,232764,Daily Social Free,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""customBonus"":""manual"",""creditLessThan"":0.10,""walletId"":1,""changeGameId"":1}",CUSTOM,
,https://juzspin.com,JUZSPIN,232763,Referral Bonus,0.0,0.0,0.0,0.0,0.0,,30.0,0.0,,,30.00,None,,,,,,,,,,,"{""customBonus"":""downlinefirstdeposit"",""creditLessThan"":0.50,""startDate"":""2023-07-29""}",CUSTOM,
,https://juzspin.com,JUZSPIN,232762,New Share Bonus,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,,,,,,,,,,,"{""customBonus"":""sharebonus"",""creditLessThan"":0.10,""startDate"":""2023-07-29"",""walletId"":1,""changeGameId"":1}",CUSTOM,
,https://juzspin.com,JUZSPIN,232765,5% Unlimited,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,,5.00,None,,,,,,,,,,,,DEPOSIT,
,https://juzspin.com,JUZSPIN,232766,10% Unlimited,0.0,0.0,0.0,0.0,0.0,,30.0,0.0,,,10.00,None,,,,,,,,,,,,DEPOSIT,
,https://juzspin.com,JUZSPIN,232769,Daily 1st Red Packet,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":100,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://juzspin.com,JUZSPIN,232770,Daily 2nd Red Packet,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":200,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://juzspin.com,JUZSPIN,232771,Daily 3rd Red Packet,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":500,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://juzspin.com,JUZSPIN,232772,Daily 4th Red Packet,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":1000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://juzspin.com,JUZSPIN,232773,Daily 5th Red Packet,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,DAILY,,,,,,,,,,"{""depositTargetAmount"":2000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://juzspin.com,JUZSPIN,232774,Weekly Deposit AUD1000,0.0,0.0,69.99,0.0,0.0,0.0,0.0,0.0,,,0.00,None,WEEKLY,,,,,,,,,,"{""depositTargetAmount"":1000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://juzspin.com,JUZSPIN,232775,Weekly Deposit AUD1500,0.0,0.0,79.99,0.0,0.0,0.0,0.0,0.0,,,0.00,None,WEEKLY,,,,,,,,,,"{""depositTargetAmount"":1500,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""mobileAppOnly"":""0"",""walletId"":1,""changeGameId"":1}",FREE,
,https://juzspin.com,JUZSPIN,232776,Weekly Deposit AUD2000,0.0,0.0,99.99,0.0,0.0,0.0,0.0,0.0,,,0.00,None,WEEKLY,,,,,,,,,,"{""depositTargetAmount"":2000,""creditLessThan"":1,""startDate"":""2023-11-20"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,
,https://juzspin.com,JUZSPIN,232768,Birthday Bonus,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,,,0.00,None,,,,,,,,,,,"{""customBonus"":""manual"",""walletId"":1,""changeGameId"":1,""displayDescriptionOnly"":""1""}",CUSTOM,
,https://fuckpokies.com,FUCKPOKIES,460017,PokiesDream Invitation,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.00,None,,,,,,,,,,,"{""displayDescriptionOnly"":""0"",""displayAngpaoText"":""0""}",DEPOSIT,
,https://fuckpokies.com,FUCKPOKIES,448507,Unipokies Invitation,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.00,None,,,,,,,,,,,"{""displayDescriptionOnly"":""0"",""displayAngpaoText"":""0""}",DEPOSIT,
,https://fuckpokies.com,FUCKPOKIES,233688,Daily Rollover Rebate,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.60,None,DAILY,,,,,,,,,,"{""customBonus"":""rollcomm"",""creditLessThan"":0.1,""startDate"":""2025-04-20"",""rate"":{""ANY"":{""ANY"":[0.6,0,0]}},""displayDescriptionOnly"":""0"",""displayAngpaoText"":""0"",""claimTime"":""N=02,N=03,N=04,N=05,N=06,N=07,H=02,H=03,H=04,H=05,H=06,H=07,H=08,H=09,H=10,H=11,H=12,H=13,H=14,H=15,H=16,H=17,H=18,H=19,H=20,H=21,H=22,H=23""}",CUSTOM,
,https://fuckpokies.com,FUCKPOKIES,444504,Weekly Commission,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,5.00,None,WEEKLY,,,,,,,,,,"{""customBonus"":""commissionweek"",""startDate"":""2025-04-24"",""displayDescriptionOnly"":""1""}",CUSTOM,
